Date,XAU_Close,XAU_Open,XAU_High,XAU_Low,S&P500,SLV,OIL,EURUSD
08/25/2017,1291.15,1285.91,1294.14,1278.66,2443.05,17.07,47.87,1.1926
08/24/2017,1286.33,1289.98,1291.3,1284.55,2438.97,16.984,47.43,1.1799
08/23/2017,1290.62,1285.56,1292.03,1283.09,2444.04,17.066,48.41,1.1808
08/22/2017,1284.72,1291.18,1292.69,1282.11,2452.51,17.002,47.64,1.1762
08/21/2017,1291.22,1283.6,1293.58,1280.6,2428.37,17.036,47.37,1.1816
08/18/2017,1284.5,1288.2,1301.2,1283.64,2425.55,17.021,48.51,1.1762
08/17/2017,1288.01,1283.61,1290.47,1282.2,2430.01,17.075,47.09,1.1724
08/16/2017,1283.1,1271.87,1284.29,1268.19,2468.11,16.961,46.78,1.177
08/15/2017,1272.13,1282.36,1282.77,1267.98,2464.61,16.744,47.55,1.1735
08/14/2017,1281.95,1289.09,1289.82,1278.12,2465.84,17.142,47.59,1.178
08/11/2017,1289.21,1286.45,1292.26,1281.55,2441.32,17.093,48.82,1.182
08/10/2017,1286.9,1277.56,1288.63,1274.85,2438.21,17.088,48.59,1.1772
08/09/2017,1277.55,1261.41,1279.06,1260.96,2474.02,16.884,49.56,1.1759
08/08/2017,1260.64,1257.61,1265.7,1251.41,2474.92,16.411,49.17,1.175
08/07/2017,1257.69,1259.03,1260.38,1255.68,2480.91,16.278,49.39,1.1795
08/04/2017,1258.6,1269.01,1270.94,1254.75,2476.83,16.281,49.58,1.1772
08/03/2017,1268.65,1266.46,1271.37,1258.7,2472.16,16.661,49.03,1.187
08/02/2017,1266.7,1268.8,1273.34,1263.18,2477.57,16.782,49.59,1.1856
08/01/2017,1269.05,1268.8,1274.47,1264.05,2476.35,16.813,49.16,1.1801
07/31/2017,1269.55,1270.16,1271.48,1265.93,2470.3,16.835,50.17,1.1842
07/28/2017,1269.25,1259.36,1271.34,1257.45,2472.1,16.744,49.71,1.1752
07/27/2017,1259,1260.5,1265.49,1254.52,2475.42,16.573,49.04,1.1677
07/26/2017,1261.1,1250,1263.92,1243.91,2477.83,16.459,48.75,1.1734
07/25/2017,1249.05,1254.77,1258.18,1249.01,2477.13,16.542,47.89,1.1652
07/24/2017,1255.24,1255.66,1259.18,1251.78,2469.91,16.443,46.34,1.1642
07/21/2017,1254.9,1244.16,1256.3,1243.35,2472.54,16.457,45.77,1.1663
07/20/2017,1244.74,1241.03,1247.98,1235.24,2473.45,16.345,46.79,1.1631
07/19/2017,1240.87,1242.58,1244.48,1236.05,2473.83,16.297,47.12,1.1515
07/18/2017,1242.46,1233.84,1245.06,1233.01,2460.61,16.268,46.4,1.1555
07/17/2017,1234.4,1228.6,1236.44,1228.3,2459.14,16.099,46.02,1.1479
07/14/2017,1228.98,1216.63,1233.16,1214.95,2459.27,15.933,46.54,1.1469
07/13/2017,1217.45,1220.21,1224.92,1216.63,2447.83,15.691,46.08,1.1399
07/12/2017,1220,1217.95,1226.1,1214.51,2443.25,15.887,45.49,1.1412
07/11/2017,1217.69,1214.59,1217.79,1207.89,2425.53,15.745,45.04,1.1467
07/10/2017,1214.35,1213.7,1215.6,1204.85,2427.43,15.629,44.4,1.14
07/07/2017,1212.9,1224.39,1227.2,1207.25,2425.18,15.425,44.23,1.1401
07/06/2017,1225.15,1227.06,1229.57,1222.56,2409.75,15.983,45.52,1.1423
07/05/2017,1226.95,1223.55,1229.34,1217.64,2432.54,15.896,45.13,1.1353
07/04/2017,1223.97,1221.94,1226.74,1220.69,,15.896,47.13,1.1345
07/03/2017,1220.46,1241.46,1242.83,1218.41,2429.01,16.092,47.07,1.1364
06/30/2017,1241.6,1244.82,1248.59,1239.7,2423.41,16.627,46.04,1.1426
06/29/2017,1245.74,1249.18,1253.71,1239.66,2419.7,16.654,44.93,1.1441
06/28/2017,1249.32,1247.37,1255.11,1247.37,2440.69,16.759,44.74,1.1378
06/27/2017,1247.1,1243.65,1253.13,1241.12,2419.38,16.611,44.24,1.1339
06/26/2017,1244.45,1258.13,1258.54,1236.96,2439.07,16.591,43.38,1.1182
06/23/2017,1256.9,1250,1259.31,1249.74,2438.3,16.675,43.01,1.1194
06/22/2017,1250.62,1245.55,1255.05,1245.55,2434.5,16.54,42.74,1.1153
06/21/2017,1246.55,1243.16,1248.31,1241.25,2435.61,16.403,42.53,1.1168
06/20/2017,1243.19,1244.04,1248.38,1241.38,2437.03,16.446,43.23,1.1134
06/19/2017,1243.25,1254,1256.12,1243.22,2453.46,16.532,44.2,1.1149
06/16/2017,1253.63,1254.36,1257.63,1251.55,2433.15,16.689,44.74,1.1197
06/15/2017,1254,1260.7,1267.04,1251.68,2432.46,16.747,44.46,1.1145
06/14/2017,1261.18,1266.28,1279.87,1257.15,2437.92,17.17,44.73,1.1218
06/13/2017,1265.85,1264.75,1269.42,1259.66,2440.35,16.801,46.46,1.1216
06/12/2017,1265.74,1267.42,1271.01,1263.95,2429.39,16.979,46.08,1.1203
06/09/2017,1266.4,1279.29,1281.3,1264.74,2431.77,17.259,45.83,1.1195
06/08/2017,1278.9,1287.45,1289.34,1271.49,2433.79,17.45,45.64,1.1214
06/07/2017,1286.91,1294.39,1295.28,1283,2433.14,17.656,45.72,1.1257
06/06/2017,1294,1280.26,1296.47,1279.44,2429.33,17.746,48.19,1.1277
06/05/2017,1279.95,1279.34,1283.77,1278,2436.1,17.617,47.4,1.1254
06/02/2017,1279.98,1266.11,1279.98,1259,2439.07,17.56,47.66,1.1282
06/01/2017,1265.64,1268.89,1270.72,1261.49,2430.06,17.316,48.36,1.1213
05/31/2017,1268.59,1263.05,1274.24,1259.26,2411.8,17.443,48.32,1.1244
05/30/2017,1263.1,1267.24,1270.86,1259.39,2412.91,17.464,49.66,1.1185
05/29/2017,1266.97,1267.47,1269.12,1265.12,,17.427,49.97,1.1166
05/26/2017,1267.05,1255.6,1269.88,1252.88,2415.82,17.323,49.8,1.1183
05/25/2017,1255.76,1258.49,1260.08,1253.89,2415.07,17.193,48.9,1.121
05/24/2017,1258.55,1251.26,1259.37,1247.7,2404.39,17.117,51.36,1.1219
05/23/2017,1251.16,1260.13,1264.18,1250.46,2398.42,17.139,51.47,1.1183
05/22/2017,1260.46,1256.1,1263,1251.61,2394.02,17.191,50.73,1.1238
05/19/2017,1255.55,1246.67,1256.98,1246.61,2381.73,16.796,50.33,1.1207
05/18/2017,1247.05,1261.56,1265.54,1245.9,2365.72,16.67,49.35,1.1103
05/17/2017,1260.74,1237.31,1261.55,1236.3,2357.03,16.906,49.07,1.1159
05/16/2017,1236.8,1231.46,1239.5,1230.51,2400.67,16.747,48.66,1.1082
05/15/2017,1230.71,1228.4,1237.76,1227.2,2402.32,16.603,48.85,1.0975
05/12/2017,1228.83,1225.41,1232.26,1224.55,2390.9,16.402,47.84,1.0931
05/11/2017,1224.85,1218.74,1228.2,1217.81,2394.44,16.265,47.83,1.0861
05/10/2017,1219.15,1221.42,1226.15,1217.49,2399.63,16.207,47.33,1.0868
05/09/2017,1221.3,1226.12,1229.01,1214.21,2396.92,16.067,45.88,1.0873
05/08/2017,1226.3,1225.67,1237.1,1225.36,2399.38,16.258,46.43,1.0924
05/05/2017,1227.74,1227.93,1235.79,1225.83,2399.29,16.274,46.22,1.0998
05/04/2017,1227.75,1238.66,1241.77,1225.7,2389.52,16.303,45.52,1.0985
05/03/2017,1238.38,1256.71,1257.29,1236.41,2388.13,16.546,47.82,1.0885
05/02/2017,1256.9,1256.51,1257.89,1251.48,2391.17,16.831,47.66,1.093
05/01/2017,1256.8,1268.6,1271.6,1254.16,2388.33,16.842,48.84,1.0899
04/28/2017,1268.15,1264.26,1269.08,1263.3,2384.2,17.262,49.33,1.0897
04/27/2017,1264.6,1268.8,1270.53,1261.61,2388.77,17.334,48.97,1.0873
04/26/2017,1269.05,1264.41,1271.1,1260.3,2387.45,17.398,49.62,1.0903
04/25/2017,1263.76,1276.96,1278.57,1261.81,2388.61,17.624,49.56,1.0926
04/24/2017,1275.3,1269.88,1277.48,1266.01,2374.15,17.892,49.23,1.0867
04/21/2017,1284.5,1281.96,1288.67,1278.43,2348.69,17.893,49.62,1.0728
04/20/2017,1281.85,1280.06,1283.79,1276.74,2355.84,18.054,50.27,1.0717
04/19/2017,1279.66,1290.21,1291.51,1276.48,2338.17,18.198,50.44,1.0711
04/18/2017,1289.64,1284.94,1292.7,1279.4,2342.19,18.308,52.41,1.0734
04/17/2017,1284.8,1292.96,1295.92,1281.61,2349.01,18.55,52.65,1.0644
04/14/2017,1285.69,1287.35,1288.75,1285.31,,,,1.0612
04/13/2017,1287.74,1285.54,1289.03,1281.74,2328.95,18.546,53.18,1.0614
04/12/2017,1286.6,1274.51,1287.29,1272.42,2344.93,18.336,53.11,1.0666
04/11/2017,1274.44,1255.23,1275.55,1253.29,2353.78,18.29,53.4,1.0602
04/10/2017,1254.73,1254.26,1257.7,1247.5,2357.16,17.949,53.08,1.0596
04/07/2017,1254.05,1252.11,1270.96,1250.8,2355.54,18.178,52.24,1.059
04/06/2017,1251.8,1256.4,1259.46,1249.85,2357.49,18.272,51.7,1.0644
04/05/2017,1255.3,1255.73,1257.78,1243.85,2352.95,18.22,51.15,1.0663
04/04/2017,1256.22,1255.46,1261.9,1254.46,2360.16,18.357,51.03,1.0673
04/03/2017,1253.35,1248.4,1254.2,1244.55,2358.84,18.25,50.24,1.0671
03/31/2017,1249.13,1242.83,1251.11,1240.05,2362.72,18.294,50.6,1.0652
03/30/2017,1243.3,1253.1,1254.2,1242.61,2368.06,18.243,50.35,1.0675
03/29/2017,1252.45,1251.64,1255.16,1247.25,2361.13,18.252,49.51,1.0767
03/28/2017,1251.63,1253.82,1258.46,1247.52,2358.57,18.252,48.37,1.0813
03/27/2017,1254.3,1248.01,1261.53,1247.69,2341.59,18.108,47.73,1.0865
03/24/2017,1244.17,1244.88,1252.28,1240.72,2343.98,17.748,47.97,1.0799
03/23/2017,1245.3,1248.86,1253.62,1242.84,2345.96,17.593,47.7,1.0783
03/22/2017,1249.35,1244.15,1251.76,1243.89,2348.45,17.578,48.04,1.0797
03/21/2017,1245,1233.78,1248.1,1226.82,2344.02,17.583,47.34,1.0811
03/20/2017,1233.9,1229.79,1236.25,1229.51,2373.47,17.438,48.22,1.0739
03/17/2017,1229.15,1227.31,1232.45,1225.06,2378.25,17.413,48.78,1.0738
03/16/2017,1226.78,1219.03,1233.51,1217.83,2381.38,17.33,48.75,1.0766
03/15/2017,1219.4,1199.11,1222.66,1197.93,2385.26,16.923,48.86,1.0735
03/14/2017,1199.08,1204.25,1208.38,1197.54,2365.45,16.923,47.72,1.0604
03/13/2017,1204.05,1205.43,1211.66,1202.47,2373.47,16.972,48.4,1.0654
03/10/2017,1204.55,1200.8,1206.43,1194.62,2372.6,16.923,48.49,1.0672
03/09/2017,1200.83,1207.63,1209.17,1199.12,2364.87,17.036,49.28,1.0577
03/08/2017,1207.58,1215.65,1218.68,1206.13,2362.98,17.298,50.28,1.0541
03/07/2017,1215.67,1225.62,1227.25,1213.67,2368.39,17.536,53.14,1.0566
03/06/2017,1225.96,1232.81,1237.17,1224.65,2375.31,17.773,53.2,1.0581
03/03/2017,1234.3,1234.8,1236.28,1222.59,2383.12,17.74,53.33,1.0623
03/02/2017,1235.3,1249.44,1250.36,1231.16,2381.92,17.748,52.61,1.0507
03/01/2017,1248.94,1248.57,1250.68,1236.53,2395.96,18.489,53.83,1.0547
02/28/2017,1248.59,1252.48,1258.37,1247.48,2363.64,18.469,54.01,1.0577
02/27/2017,1252.76,1257.41,1263.88,1250.48,2369.75,18.417,54.05,1.0587
02/24/2017,1256.94,1249.52,1260.48,1247.54,2367.34,18.375,53.99,1.0563
02/23/2017,1249.41,1237.79,1251.21,1235.2,2363.81,18.153,54.45,1.0581
02/22/2017,1237.69,1236.22,1240.72,1231.62,2362.82,17.981,53.59,1.0556
02/21/2017,1235.97,1237.03,1238.92,1225.8,2365.38,18.04,54.06,1.0537
02/20/2017,1238.38,1235.2,1239.29,1232.62,,18.001,53.97,1.0614
02/17/2017,1235.29,1239.25,1243.84,1234.52,2351.16,18.069,53.4,1.0614
02/16/2017,1239.14,1233.34,1242.71,1232.04,2347.22,18.113,53.36,1.0674
02/15/2017,1232.94,1228.89,1233.61,1216.8,2349.25,17.999,53.11,1.0601
02/14/2017,1228.61,1225.74,1234.87,1221.75,2337.58,17.924,53.2,1.0577
02/13/2017,1225.44,1231.84,1232.65,1219.37,2328.25,17.854,52.93,1.0598
02/10/2017,1234.12,1230.62,1237.07,1221.12,2316.1,17.965,53.86,1.0641
02/09/2017,1230.89,1242.48,1244.52,1230.22,2307.87,17.774,53,1.0656
02/08/2017,1241.99,1234.04,1245.06,1230.29,2294.67,17.74,52.34,1.0699
02/07/2017,1233.72,1235.23,1235.86,1227.41,2293.08,17.791,52.17,1.0681
02/06/2017,1235.59,1219.67,1235.84,1219.01,2292.56,17.727,53.01,1.075
02/03/2017,1219.88,1215.89,1221.48,1207.18,2297.42,17.513,53.83,1.0784
02/02/2017,1215.93,1209.53,1225.41,1208.26,2280.85,17.463,53.54,1.0758
02/01/2017,1209.49,1210.89,1213.59,1198.12,2279.55,17.484,53.88,1.0769
01/31/2017,1210.63,1195.38,1215.49,1193.83,2278.87,17.577,52.81,1.0798
01/30/2017,1195.35,1192.85,1199.88,1188.15,2280.9,17.185,52.63,1.0695
01/27/2017,1191.6,1188.78,1192.06,1181.04,2294.69,17.136,53.17,1.0699
01/26/2017,1188.57,1199.93,1202.67,1184.11,2296.68,16.85,53.78,1.0682
01/25/2017,1200.31,1208.79,1209.84,1192.83,2298.37,16.98,52.75,1.0748
01/24/2017,1208.81,1217.4,1219.66,1206.02,2280.07,17.185,53.18,1.0731
01/23/2017,1217.48,1209.43,1219.54,1209.27,2265.2,17.186,52.75,1.0765
01/20/2017,1209.96,1205.16,1215.3,1198.68,2271.31,17.032,52.42,1.0703
01/19/2017,1205.14,1203.92,1206.88,1195.86,2263.69,17.002,51.37,1.0664
01/18/2017,1203.64,1216.56,1217.6,1201.91,2271.89,17.274,51.08,1.0631
01/17/2017,1216.54,1202.8,1218.72,1202.38,2267.89,17.148,52.48,1.0713
01/16/2017,1203.17,1200.55,1208.23,1198.17,,17.148,52.52,1.0603
01/13/2017,1197.66,1195.96,1201.2,1187.93,2274.64,16.765,52.37,1.0644
01/12/2017,1195.66,1191.75,1207.07,1191,2270.44,16.825,53.01,1.0613
01/11/2017,1191.85,1187.74,1198.79,1177.33,2275.32,16.828,52.25,1.0582
01/10/2017,1187.74,1181.32,1190.57,1179.86,2268.9,16.848,50.82,1.0554
01/09/2017,1181.27,1172.64,1185.91,1171.89,2268.9,16.683,51.96,1.0574
01/06/2017,1172.81,1180.38,1181.49,1170.37,2276.98,16.519,53.99,1.0533
01/05/2017,1180.48,1163.67,1184.99,1162.38,2269,16.637,53.76,1.0607
01/04/2017,1163.8,1159.28,1168.23,1156.35,2270.75,16.552,53.26,1.0488
01/03/2017,1158.91,1150.8,1163.61,1145.77,2257.83,16.409,52.33,1.0406
01/02/2017,1150.52,1150.55,1152.66,1149.66,,,54.03,1.0459
12/30/2016,1151.85,1158.68,1163.53,1149.49,2238.83,15.989,53.72,1.0516
12/29/2016,1158.32,1142.39,1159.58,1140.81,2249.26,16.218,53.77,1.0492
12/28/2016,1142.45,1139.64,1144.84,1136.54,2249.92,16.015,54.06,1.0412
12/27/2016,1139.35,1134.06,1149.48,1131.85,2268.88,15.964,53.9,1.0457
12/26/2016,1133.94,1133.94,1133.94,1133.94,,,53.19,1.0456
12/23/2016,1133.49,1128.89,1136.12,1128.18,2263.79,15.736,53.02,1.0457
12/22/2016,1128.69,1131.8,1134.17,1127.43,2260.96,15.848,52.95,1.0437
12/21/2016,1131.8,1132.14,1137.5,1129.29,2265.18,15.957,52.49,1.0425
12/20/2016,1132.2,1139.34,1140.08,1125.63,2270.76,16.096,52.23,1.0387
12/19/2016,1139.05,1134.35,1142.7,1134.14,2262.53,16.066,52.12,1.0402
12/16/2016,1134.09,1128.44,1141.28,1126.46,2258.07,16.193,51.9,1.0451
12/15/2016,1128.43,1143.81,1144.5,1122.44,2262.03,15.932,50.9,1.0414
12/14/2016,1144.25,1158.39,1165.1,1139.47,2253.28,17.186,51.04,1.0537
12/13/2016,1158.35,1162.45,1165.16,1154.71,2271.72,16.942,52.98,1.0627
12/12/2016,1162.21,1159.01,1165.85,1151.43,2256.96,17.153,52.83,1.0635
12/09/2016,1157.87,1170.48,1172.22,1156.17,2259.53,16.936,51.5,1.0562
12/08/2016,1170.55,1173.65,1178.62,1168.88,2246.19,17.063,50.84,1.0615
12/07/2016,1174,1169.64,1180.3,1165.35,2241.35,17.245,49.77,1.0753
12/06/2016,1169.74,1170.18,1175.4,1166.53,2212.23,16.785,50.93,1.0719
12/05/2016,1170.26,1182.8,1187.79,1157.08,2204.71,16.872,51.79,1.0764
12/02/2016,1176.92,1171.05,1178.03,1166.2,2191.95,16.803,51.68,1.0673
12/01/2016,1171.3,1173.29,1177.07,1160.77,2191.08,16.477,51.06,1.0662
11/30/2016,1173.11,1188.72,1195.36,1170.75,2198.81,16.454,49.44,1.0588
11/29/2016,1188.46,1193.3,1195.06,1180.97,2204.66,16.712,45.23,1.065
11/28/2016,1193.44,1183.1,1197.6,1182.96,2201.72,16.616,47.08,1.0615
11/25/2016,1183.63,1184.96,1193.96,1171.96,2213.35,16.499,46.06,1.0587
11/24/2016,1184,1188.11,1191.34,1181.79,,16.47,47.98,1.0554
11/23/2016,1187.77,1212.24,1215.05,1181.57,2204.72,16.422,47.96,1.056
11/22/2016,1212.24,1214.29,1221.45,1206.24,2202.94,16.667,48.03,1.0626
11/21/2016,1214.05,1208.1,1218.02,1205.74,2198.18,16.555,47.49,1.0629
11/18/2016,1208.69,1216.39,1218.13,1203.9,2181.9,16.657,45.69,1.0588
11/17/2016,1216.39,1225.68,1231.8,1211.12,2187.12,16.807,45.42,1.0626
11/16/2016,1225.3,1228.38,1233.47,1221.6,2176.94,16.962,45.57,1.069
11/15/2016,1228.08,1220.24,1231.54,1219.06,2180.39,17.076,45.81,1.0722
11/14/2016,1220.26,1227.91,1231.56,1211.47,2164.2,16.925,43.32,1.0737
11/11/2016,1225.68,1259.82,1265.5,1219.5,2164.45,17.414,43.41,1.0856
11/10/2016,1259.76,1277.68,1292.22,1252.28,2167.48,18.773,44.66,1.0893
11/09/2016,1278,1275.45,1337.6,1269.38,2163.26,18.418,45.27,1.0909
11/08/2016,1275.64,1281.66,1290.84,1273.04,2139.56,18.397,44.98,1.1026
11/07/2016,1281.41,1291.61,1295.9,1277.8,2131.52,18.193,44.89,1.104
11/04/2016,1304.25,1302.61,1307.11,1294.65,2085.18,18.414,44.07,1.1138
11/03/2016,1303.75,1297.16,1306.9,1285.51,2088.66,18.459,44.66,1.1105
11/02/2016,1297.39,1287.9,1308.26,1287.5,2097.94,18.736,45.34,1.1097
11/01/2016,1288.15,1277.17,1292.21,1275.55,2111.72,18.46,46.67,1.1056
10/31/2016,1277.38,1278.01,1279.64,1270.89,2126.15,17.835,46.86,1.0981
10/28/2016,1276.3,1268.39,1284.53,1262.42,2126.41,17.834,48.7,1.0987
10/27/2016,1268.3,1267.15,1273.17,1265.4,2133.04,17.639,49.72,1.0897
10/26/2016,1266.99,1273.3,1276.89,1264.58,2139.43,17.626,49.18,1.0909
10/25/2016,1274.35,1265.67,1277.17,1262.4,2143.16,17.78,49.96,1.0888
10/24/2016,1264.44,1266.21,1272.25,1260.75,2151.33,17.604,50.52,1.0883
10/21/2016,1266.75,1266.1,1268.43,1261.2,2141.16,17.493,50.85,1.0884
10/20/2016,1266,1269.55,1274.02,1264.55,2141.34,17.549,50.43,1.093
10/19/2016,1269.4,1262.63,1273.84,1260.24,2144.29,17.663,51.6,1.0974
10/18/2016,1262.84,1256.6,1265.38,1254.9,2139.6,17.638,50.29,1.0981
10/17/2016,1255.7,1250.25,1257.67,1250.25,2126.5,17.474,49.94,1.0999
10/14/2016,1250.55,1258.79,1259.65,1247.51,2132.98,17.441,50.35,1.0971
10/13/2016,1258.12,1256.14,1262.41,1253.53,2132.55,17.458,50.44,1.1056
10/12/2016,1255.33,1253.45,1259.26,1250.31,2139.18,17.505,50.18,1.1008
10/11/2016,1253.25,1259.06,1262.66,1252.6,2136.73,17.509,50.79,1.1054
10/10/2016,1259.74,1257.47,1265.35,1256.59,2163.66,17.659,51.35,1.1138
10/07/2016,1256.97,1255.34,1265.74,1241.68,2153.74,17.38,49.81,1.1201
10/06/2016,1254.74,1267.73,1269.94,1250.2,2160.77,17.345,50.44,1.1151
10/05/2016,1266.7,1269.41,1277.51,1262.12,2159.73,17.695,49.83,1.1206
10/04/2016,1268.3,1312.18,1313.52,1266.81,2150.49,17.775,48.69,1.1204
10/03/2016,1311.96,1318.24,1320.11,1309.58,2161.2,18.868,48.81,1.1211
09/30/2016,1315.96,1320.56,1328.23,1312.83,2168.27,19.214,48.24,1.1241
09/29/2016,1320.27,1322.08,1326.02,1315.89,2151.13,19.188,47.83,1.1223
09/28/2016,1321.41,1326.9,1327.74,1317.89,2171.37,19.082,47.05,1.1216
09/27/2016,1327.36,1337.77,1339.78,1324.81,2159.93,19.126,44.67,1.1215
09/26/2016,1337.97,1337.07,1342.46,1332.56,2146.1,19.557,45.93,1.1254
09/23/2016,1337.61,1337.69,1341.06,1333.59,2164.69,19.771,44.48,1.1226
09/22/2016,1337.3,1335.12,1344.27,1331.56,2177.18,20.059,46.32,1.1208
09/21/2016,1336.85,1315.1,1337.22,1308.6,2163.12,19.729,45.34,1.1189
09/20/2016,1315.1,1312.8,1318.5,1312.31,2139.76,19.238,43.44,1.1155
09/19/2016,1313.39,1310.77,1318.32,1309.27,2139.12,19.251,43.3,1.1174
09/16/2016,1310.43,1313.91,1318.43,1306.62,2139.16,18.823,43.03,1.1155
09/15/2016,1314.25,1322.72,1327.53,1309.7,2147.26,19.001,43.91,1.1244
09/14/2016,1322.97,1318.88,1326.26,1316.13,2125.77,19.026,43.58,1.125
09/13/2016,1319.05,1327.99,1332.64,1315.72,2127.02,18.935,44.9,1.122
09/12/2016,1327.63,1328.29,1330.68,1320.79,2159.04,18.961,46.29,1.1234
09/09/2016,1328.15,1338.41,1340.03,1327.7,2127.81,19.329,45.88,1.1233
09/08/2016,1338.35,1345.11,1349.78,1335.54,2181.3,19.638,47.62,1.1261
09/07/2016,1345.24,1348.67,1353.01,1342.74,2186.16,19.807,45.5,1.1239
09/06/2016,1349.88,1325.37,1352.16,1324.77,2186.48,20.098,44.83,1.1256
09/05/2016,1327.08,1324.42,1329.32,1322.31,,20.138,45.07,1.1147
09/02/2016,1325.01,1314.13,1329.09,1309.51,2179.98,19.329,44.44,1.1156
09/01/2016,1313.79,1309.12,1315.38,1302.23,2170.86,18.91,43.16,1.1198
08/31/2016,1308.95,1311.25,1316.54,1305.41,2170.95,18.675,44.7,1.1158
08/30/2016,1311.15,1323.2,1325.7,1309.15,2176.12,18.642,46.35,1.1143
08/29/2016,1323.41,1320.47,1325.43,1315.1,2180.38,18.8,46.98,1.1189
08/26/2016,1321.33,1321.89,1341.54,1318.89,2169.04,18.679,47.64,1.1198
08/25/2016,1321.7,1323.75,1327.5,1317.96,2172.47,18.523,47.33,1.1283
08/24/2016,1323.75,1337.88,1340.52,1323.7,2175.44,18.594,46.77,1.1263
08/23/2016,1338.1,1339.34,1345.45,1335.65,2186.9,18.963,48.1,1.1306
08/22/2016,1339.02,1340.83,1341.65,1332.1,2182.64,18.9,47.05,1.1319
08/19/2016,1341.78,1352.91,1353.44,1337.93,2183.87,19.358,48.52,1.1326
08/18/2016,1352.34,1349.05,1356.6,1345.84,2187.02,19.779,48.22,1.1354
08/17/2016,1348.66,1345.7,1352.07,1337.7,2182.22,19.681,46.79,1.1288
08/16/2016,1346.08,1339.69,1358.38,1339.47,2178.15,19.91,46.58,1.1278
08/15/2016,1339.36,1338.08,1344.21,1335.95,2190.15,19.883,45.74,1.1184
08/12/2016,1336.19,1338.7,1356.28,1333.98,2184.05,19.743,44.49,1.1161
08/11/2016,1338.87,1347.26,1353.78,1335.93,2185.79,20.061,43.49,1.1137
08/10/2016,1346.67,1340.95,1357.57,1340.3,2175.49,20.21,41.71,1.1176
08/09/2016,1340.75,1334.85,1343.24,1330.47,2181.74,19.889,42.77,1.1119
08/08/2016,1335.38,1335.18,1338.53,1329.84,2180.89,19.844,43.02,1.1092
08/05/2016,1335.8,1360.72,1365.51,1334.87,2182.87,19.854,41.8,1.1086
08/04/2016,1361.2,1358.41,1365.45,1348.9,2164.25,20.479,41.93,1.113
08/03/2016,1357.9,1363.65,1366.85,1354.16,2163.79,20.511,40.83,1.1149
08/02/2016,1363.68,1353.47,1367.81,1347.06,2157.03,20.745,39.51,1.1227
08/01/2016,1353.21,1349.88,1355.22,1346.24,2170.84,20.544,40.06,1.1162
07/29/2016,1350.91,1335.75,1355.42,1330,2173.6,20.393,41.6,1.1174
07/28/2016,1335.79,1339.38,1345.53,1332.23,2170.06,20.238,41.14,1.1075
07/27/2016,1339.86,1320.04,1342.62,1315.74,2166.58,19.995,41.92,1.1058
07/26/2016,1320.32,1315.59,1325.08,1313.83,2169.18,19.683,42.92,1.0987
07/25/2016,1315.56,1322.59,1324.12,1312.43,2168.48,19.647,43.13,1.0994
07/22/2016,1322.38,1330.94,1334.22,1319.58,2175.03,19.689,44.19,1.0976
07/21/2016,1331.09,1316.31,1334.38,1310.95,2165.17,19.815,44.75,1.1025
07/20/2016,1315.95,1331.81,1336.34,1312.49,2173.02,19.613,44.94,1.1015
07/19/2016,1332.13,1328.51,1335.29,1325.61,2163.78,20.007,44.65,1.1022
07/18/2016,1328.79,1332.81,1335.7,1323.84,2166.89,20.075,45.24,1.1074
07/15/2016,1337.85,1336.31,1338.9,1322.55,2161.74,20.165,45.95,1.1036
07/14/2016,1335.1,1344.01,1347.1,1320.22,2163.75,20.322,45.68,1.112
07/13/2016,1342.85,1332.4,1345.6,1327.7,2152.43,20.413,44.75,1.109
07/12/2016,1331.65,1355.16,1358.2,1330.15,2152.14,20.171,46.8,1.1059
07/11/2016,1355.25,1368.71,1375.11,1351.2,2137.16,20.304,44.76,1.1058
07/08/2016,1366.8,1359.21,1369.09,1336.08,2129.9,20.099,45.41,1.1054
07/07/2016,1360.6,1363.56,1370.26,1350.8,2097.9,19.838,45.14,1.1063
07/06/2016,1363.89,1356.74,1375.3,1356.23,2099.73,20.203,47.43,1.1099
07/05/2016,1356.14,1351.15,1357.71,1338.43,2088.55,19.907,46.6,1.1076
07/04/2016,1350.78,1342.58,1357.97,1338.34,,19.907,48.65,1.1156
07/01/2016,1342.3,1323.38,1344.6,1320.88,2102.95,19.588,48.99,1.1136
06/30/2016,1322.18,1317.71,1324.11,1312.95,2098.86,18.623,48.33,1.1105
06/29/2016,1318.89,1312.39,1328.23,1311.29,2070.77,18.407,49.88,1.1125
06/28/2016,1312.51,1324.45,1326.39,1305.62,2036.09,17.868,47.85,1.1067
06/27/2016,1324.8,1326.26,1335.7,1317.85,2000.54,17.766,46.33,1.1026
06/24/2016,1315.98,1253.86,1358.7,1251.66,2037.41,17.813,47.64,1.1117
06/23/2016,1255.65,1264.31,1271.65,1255.46,2113.32,17.379,50.11,1.1389
06/22/2016,1266.31,1268.45,1271,1261.41,2085.45,17.337,49.13,1.1297
06/21/2016,1268.44,1288.68,1294.38,1264.48,2088.9,17.344,48.85,1.1242
06/20/2016,1290.15,1285.8,1292.36,1277.74,2083.25,17.539,49.37,1.1314
06/17/2016,1298.6,1279.35,1299.88,1277.19,2071.22,17.435,47.98,1.1277
06/16/2016,1279.14,1293.51,1316.11,1278.77,2077.99,17.631,46.21,1.1226
